restaurant_name,user_name,age_gender,usage_count,date,purpose,overall_score,plan_score,atmosphere_score,food_score,cost_performance_score,service_score,plan_menu,comment_food_drink,comment_atmosphere_service,comment_reactions
オールオール,はるちさん,50代後半（女）,3名,2024/10/29,家族との食事,4.6,5,5,4,4,5,【販売終了】【ハロウィンアフタヌーンティー】個性溢れるメニューを堪能+フラッペ＆カフェフリー(9/1～10/31限定),ハロウィン仕様で　どれも可愛いかったです。最初のフラッペは美味しかったです。期間終了間近だったからか？予約した時のドリンクメニュー（紅茶系）が少し違っていてちょっと残念でした。2時間ばっちりドリンクフリーだったのは余裕があってよかった（他ではオーダーは90分とかあるので）ホットはポット提供ですが　いっぱい入っているわけではないので　色々飲めるので良いです。全体的に甘味系が同じ味わいで　ちょっと飽きてしまう。もう少し味に変化があると良いなあと思います。,後ろの席が男性グループだったからか　座席と座席の間がちょっと狭くて　席の出入りするのにちょっと苦労した反対側は　もう少し広そうだったので　たまたまなのかもしれないけど。,Unknown
オールオール,さやさん,40代前半（女）,2名,2024/10/29,女子会,5.0,5,5,5,5,5,【販売終了】【ハロウィンアフタヌーンティー】個性溢れるメニューを堪能+フラッペ＆カフェフリー(9/1～10/31限定),メインのスイーツ、セイボリー、フラッペ、カフェフリーの紅茶、すべてが美味しいです！,店内も綺麗で素敵です！！スタッフの方の接客も丁寧です。アフタヌーンティーのメニューが紙であると尚良いです。,満足されてました！お茶が特に気に入ったようですが、壁際の席だと嬉しいと言っていました。
オールオール,はなはなさん,50代後半（女）,2名,2024/10/28,女子会,4.8,5,5,4,5,5,【販売終了】【ハロウィンアフタヌーンティー】個性溢れるメニューを堪能+フラッペ＆カフェフリー(9/1～10/31限定),見た目もとても可愛いハロウィンメニューでしたので楽しくお食事できました。,時間変更にも快く応じてくださり助かりました。お店の方も皆さん感じが良くて楽しい時間を過ごせました。,コスパも最高でお味もよく満足してくれた様子でした。場所も駅前なのでそれも喜んでいました。
オールオール,おなつさん,30代後半（女）,2名,2024/11/05,友人・知人との食事,4.0,4,4,4,4,4,【販売終了】【ハロウィンアフタヌーンティー】個性溢れるメニューを堪能+フラッペ＆カフェフリー(9/1～10/31限定),かわいいハロウィンスイーツでハロウィン気分が盛り上がりました。苦手な物が多いのですが、飾り以外完食することができました！ただ、ゴマのグリッシーニ？の食べ方がよくわからなかったので、もう少しゆっくり説明していただけたらもっとよかったと思います。紅茶は苦手なので楽しめずもったいなかったですが、ルイボスティーもあり、試しに飲んでみたら美味しく、飲み切れました。,ドリンクがQRコードで頼めてよかったです。ガラス張りの窓側でしたが、人通りがそこまで多くないので気にせずぼーっとできました。,ハロウィンアフタヌーンティーを一緒に行くのははじめてでしたが、紅茶が好きなのでとても喜んでいました。
オールオール,Junさん,50代後半（女）,1名,2024/11/13,その他(1人での予約),5.0,5,5,5,5,5,【販売終了】【ハロウィンアフタヌーンティー】個性溢れるメニューを堪能+フラッペ＆カフェフリー(9/1～10/31限定),ハロウィン仕様で、どれも可愛かったです。スイーツは甘すぎることなく、食べやすくて良かったです。,混雑していましたが、ガラス張りなので解放感があり、過ごしやすかったです。,Unknown
オールオール,ゆゆさん,30代後半（女）,2名,2024/10/25,女子会,4.4,5,4,4,5,4,【販売終了】【ＯＺ限定★ハロウィンアフタヌーンティー】個性溢れるメニュー+選べるカフェドリンク1杯(9/1～10/31・平日限定),ハロウィンの雰囲気たっぷりで可愛かったですし、味も美味しいものが多かったです。セイボリーもあり、スイーツも甘すぎず全体的に程よい量でした。,店内は明るい雰囲気でとても良かったのですが、コバエが数匹飛んでいて食事をするのに少し微妙な気持ちになりました。,可愛くて写真を沢山撮っていて、見た目も味も楽しんでくれていました。
レストラン＆スカイバー 渋谷ブルーバード,のりっちさん,40代前半（女）,2名,2024/12/30,友人・知人との食事,3.2,4,3,3,3,3,【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),開店と同時に入店したにも関わらずメニューの品切れは残念でした。フォカッチャは美味しかったです。,入り口が暗く入店待ちのお客様で溢れていたので、もう少し明るくしても良いと思います。,食事、スイーツともに楽しめて良かったですが、スイーツはもう少しこだわってもらっても良いかなとの感想でした。
レストラン＆スカイバー 渋谷ブルーバード,カリリさん,20代前半（女）,2名,2024/12/28,いつものデート,4.8,5,5,4,5,5,【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),食事量はとても満足でした。フォカッチャ美味しかったです。パスタが種類の変更があり少し残念でした。,雰囲気はとても良いですが、店内が常に暗めなので写真を綺麗に撮るのが難しかったです。,コストパフォーマンスに驚いていました。パスタの種類がもう少し選べると嬉しいです。
レストラン＆スカイバー 渋谷ブルーバード,メープルさん,40代前半（女）,2名,2024/12/08,いつものデート,4.8,5,5,5,5,4,【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),木箱に入った素敵な前菜から始まり、フォッカッチャ、選べるメインの他、アフタヌーンティーのデザート付プランとなっており、どの料理もとても美味しくて大満足でした。フォッカッチャはモチモチでオススメです。アフタヌーンティーのデザートは、飾り付けも可愛らしくて良かったです。,どの席からも景色が良く見え、とても素敵な雰囲気です。今回、席は4列目の後ろが気にならない座席にしました。とてもゆったり過ごすことができました。アフタヌーンティーのデザートがなかなか来なく、やや慌ただしくなってしまった点だけ残念でした。,店の雰囲気、席からの景色、素敵なランチコース、どれもとても喜んでいました。
レストラン＆スカイバー 渋谷ブルーバード,みずたまさん,40代後半（女）,2名,2024/12/22,友人・知人との食事,4.4,5,4,4,5,4,【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),前菜、メイン、デザート、ドリンクの一つ一つ全てが美味しく見た目が素敵でした。パスタは私はトマトソース、友人はクリームソースを選択しどちらも美味しかったです。,4列目で後ろがいないので落ち着きました。景色も見えました。若い人が多く少し気後れしました。店員さんが慣れた様子で写真を撮ってくれました。渋谷でこの内容はお得だと思います。2人で行くならおすすめです。,友人はどれも美味しいと言っていました。お店の入り口が真っ暗で驚いていました。
レストラン＆スカイバー 渋谷ブルーバード,かーたんさん,50代前半（女）,2名,2024/12/07,女子会,5.0,5,5,5,5,5,【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),前菜　メイン　アフタヌーンティーと大満足でした。量も丁度良い感じです。,渋谷から富士山が見えるなんて！昼の絶景は是非見てほしいです。,とても喜んでくれました。又来たいと言ってくれました。値段もお手頃だし　違うランチでも食べたいと二人で話ていました。
レストラン＆スカイバー 渋谷ブルーバード,アーミンさん,20代前半（女）,2名,2024/11/24,家族との食事,4.4,4,5,4,4,5,【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),料理の説明も丁寧でとても楽しい時間を過ごすことが出来ました。シーズンごとにまた来店したいです。,お店は眺めがよく内装もとても素敵でした。スタッフの方も丁寧に接客してくださいました。,Unknown
レストラン＆スカイバー 渋谷ブルーバード,ぷぷさん,40代前半（女）,2名,2024/11/11,女子会,4.8,5,5,5,5,4,【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),木箱に入った前菜はオシャレでした。パスタも見た目も味もよかったです。アフタヌーンティー付プランにしましたが、ティースタンドが可愛くてテンション上がります！飲み物別料金かと思ってたら一杯付いていました。,今回は女友達と行きましたが、特に夜はカップル向きなんだろうなと思います。オシャレでコスパも良くおすすめです！,アフタヌーンティーを特に気に入っていました。ゆったりおしゃべりできて良かったと言っていました。
レストラン＆スカイバー 渋谷ブルーバード,りりあんさん,20代後半（女）,2名,2024/10/29,女子会,5.0,5,5,5,5,5,【販売終了】【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),メインのお料理を何種類の中からか選ぶことができるのがよかったです。私はボロネーゼ、友人はかぼちゃのクリームパスタを選びましたが、どちらもとても美味しかったです！また付け合わせのフォカッチャが今まで食べたことのないモチモチな食感で、こちらもものすごく美味しかったです。デザートは写真の通りとても可愛い盛り付けで、味も美味しくテンションが上がりました。,入り口が洞窟のようになっており、想像していたよりもとても綺麗で落ち着いた雰囲気でした。1番壁側(窓から遠い席)を選びましたが、後ろに人がいないので落ち着いてお食事することができました。,大満足でした。メイン、パン、デザート、ドリンクがついてこのクオリティでこのお値段は破格だと思います。渋谷で落ち着いた空間で食事ができるのは中々貴重な気がするので、また伺いたいです。
レストラン＆スカイバー 渋谷ブルーバード,blueさん,40代前半（女）,2名,2024/10/14,友人・知人との食事,5.0,5,5,5,5,5,【販売終了】【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),6種類が綺麗に盛り付けられたボックスに入った前菜がどれも美味しかったです。選べるメインのパスタもパスタがもちもちで美味しかったですし、２段のアフターヌーンティーと紅茶もついてコスパ最高です！,お店の入口は薄暗くて異空間に迷い込んだような素敵な雰囲気で、店内に入ると外が見渡せる大きな窓際の席でゆったりと過ごすことができました。夜は夜景が綺麗そうなので今度はディナーでも利用させていただきたいです。,前菜が少しずついろんな種類が食べれていいし、メインのパスタやデザート全部美味しくて大満足と言ってました！
レストラン＆スカイバー 渋谷ブルーバード,リラリンさん,50代前半（女）,2名,2024/10/06,いつものデート,5.0,5,5,5,5,5,【販売終了】【ランチ★アフタヌーンティー】選べるメイン×2段スタンドなど+デザートにメッセージ入れ(土日祝限定),"初めての来店です。前菜BOXと選べるメインと鳥籠のデザート、ワンドリンクがついたランチプラン。前菜は、6つに別れたBOXに少量ずつ色々な前菜が入ってました。１つひとつがおしゃれで美味しかった。その後、もちもちのフォカッチャが出てきます。ヘビみたいな可愛い形。おかわりは、メインのクリームかぼちゃパスタを食べた後にお皿に残ったかぼちゃのクリームをつけて食べました。最高に美味しい。おかわり是非試してみて。もちろん、ホイップバターもおかわり出来ました。鳥籠デザートは、ミニデザートが8種類も入っていました。とても、籠も可愛いし、デザートも美味しかったです。こんなにたくさん色々出てくるのに、1人3,500円もしなかった。めちゃコスパ良すぎて感動！どれも、とてもおしゃれな盛り付けに、味もとても良くて全て完食しました。ノンアルコールの可愛いカクテルもありましたよ。",入り口は、暗くかったけど、店内は昼間だったからうす暗い感じだった。席は2段目の背の高いゆったりソファ席で、ゆったり食事ができました。眺めも良くて映え写真を撮っている人が結構いました。店員さんの丁寧な食材の説明やスマートな配膳が素晴らしかった。,コスパが最高だし、美味しかったね！雰囲気も良いねー　今度、夜来てみようよ。と言ってました
Lounge Momiji（ラウンジ モミジ）,キッキさん,30代後半（女）,2名,2024/12/28,会社の人との食事,3.8,5,4,3,3,4,【販売終了】Winter Chocolate Afternoon Tea+カフェフリー＋シャンパン+記念日プレート(窓確約・3時間制),プラン特典のシャンパンとウェルカムドリンクとフリードリンクの一杯目が、最初に同時に出てきて３つ並んだ時には笑ってしまったのですが、そうなる事でドリンクの追加注文を気にせずゆったり過ごせて「なるほど！」と思いました。ドリンクはチャイもあれば紅茶もコーヒーも選べて満足でした。お食事は、アフタヌーンティーだと思って余裕に思っていたら量が多いので少食めの方は食べきれないと思います。私は軽食系から食べたらデザート系を半分以上残してしまい、申し訳なかったです。,店内は、お写真で見たぐらい他のテーブルとお席の感覚が空いており、開放感があります。ただ、座った位置からの視線をあまり気にしていらっしゃらない設計なのか、対面にある他のテーブルの人や段差違いで近くのテーブルの人と目線が合ったりするので、他の人が話している内容までは分からないけれど、想像よりも落ち着かないなーと感じました。サービスは事前の口コミの通り、話しかけられ過ぎず、ほど良かったです。,一緒に行った方は、まず窓からの眺めを喜んでくれて、次にソファの座り心地と厚みのあるクッション、プランのシャンパンによるお酒と、フリードリンクの種類の多さを楽しまれ、出てきたお食事の少し珍しくもスイーツが豊富な所と、サプライズの様なプレートの登場にも喜ばれて、最後には「3時間ってけっこうあると思っていたのに、ゆったり話して食べていたら時間が足りなかった」と感想を溢されていました。全部が良かったのだと思います。
Lounge Momiji（ラウンジ モミジ）,さわこさん,30代後半（女）,2名,2024/12/27,女子会,5.0,5,5,5,5,5,【販売終了】Winter Chocolate Afternoon Tea+カフェフリー(2時間制・平日),ひとつひとつ、とても丁寧なお料理で見た目も可愛く、お味もすごく美味しかったです！セイボリーとスイーツのバランスが良く、最後までとても楽しめて嬉しかったです。ドリンクもすぐに持ってきてくださり、またポット提供ではなくカップでの提供だったので色んなドリンクを楽しめてよかったです！ドリンクでは特にココアが美味しくて、アイスとホットと両方頼んでしまいました(^^),お店の方々がとても良くしてくださり、すごく心があたたかくなりました(^^)夜にお伺いしたので外の景色もライトアップされていて綺麗で、お昼とはまた違った雰囲気を楽しめました！,一緒に行った友人とはこちらに2回目のお伺いだったのですが、今回もとても喜んでくれました！またぜひお伺いしたいです！
Lounge Momiji（ラウンジ モミジ）,みーまんさん,30代前半（女）,2名,2024/12/15,女子会,3.4,4,3,4,3,3,【販売終了】Winter Chocolate Afternoon Tea+カフェフリー+お土産ハーブティー(2時間制),紅茶はポットではなくカップで一杯ずつ提供されるので色々な種類を飲むことができます。,常に店内に目を向けている店員さんはいません。忙しそうに片付けていたり他のテーブルの対応をしていたりで呼びたい時にすぐ呼べる感じではないです。,スイーツの見た目が可愛らしく、味も美味しかったと言っていました。
Lounge Momiji（ラウンジ モミジ）,びっけ??さん,50代後半（女）,2名,2024/12/03,家族の誕生日,4.8,5,5,5,4,5,【販売終了】Winter Chocolate Afternoon Tea+カフェフリー(2時間制・平日・ご褒美セール★6500円に),お義母さんの誕生日にアフタヌーンティーでうかがいました。セイボリー多めでスイーツもとても美味しかったです。サプライズでバースデープレートを用意してくださり、お義母さんもとても喜んでいました。ありがとうございます。,窓側の席でした。静かで見晴らしもよくとてもゆっくり過ごせました。,Unknown
Lounge Momiji（ラウンジ モミジ）,㌧㌧さん,20代後半（男）,2名,2024/11/24,いつものデート,3.8,4,5,4,3,3,【販売終了】Winter Chocolate Afternoon Tea+カフェフリー+お土産ハーブティー(2時間制),アフターヌーンティーというような料理、味は美味しいです。チョコが好きなのでチョコのアフターヌーンティーにしました。,静かな雰囲気や周りと席が離れていたため気にせず楽しめました。途中でピアノの演奏とあり楽しめました！,一緒に行った人もとても喜んでました。料理の味はもちろん、雰囲気も良く、楽しんでいました。
Lounge Momiji（ラウンジ モミジ）,Usagi33さん,60代前半（女）,2名,2024/11/20,友人・知人との食事,5.0,5,5,5,5,5,【販売終了】【ご褒美セール★24％オフ】Shine Muscat Afternoon Tea+カフェフリー+アミューズ(2時間制・平日),シャインマスカットメインでとても美味しかったです！こちらのセイボリーのラザニアがとても美味しくて大好きです！ドリンクもアイスとホットと種類もいろいろあり楽しめました。毎回、セイボリーとスイーツのバランスが良くて気に入ってます！,店内も落ち着いていて、お席もちょうど良くて、ゆっくりとお食事できました。いつも丁寧なサービスに感謝しています。ありがとうございました！,お友達は初めてでしたが、美味しくて、とても喜んでいました！レストラン帰りに初めて日本庭園を散策しましたが、ちょうど竹あかりというイベントが行われていて、そちらも楽しかったです！
Lounge Momiji（ラウンジ モミジ）,れれれさん,50代前半（女）,2名,2024/11/14,女子会,4.8,4,5,5,5,5,【販売終了】Shine Muscat Afternoon Tea+時間無制限(アワード2024★口コミ7位受賞記念・平日3組限定),セイボリー多めでよかったですスイーツも甘すぎず頂けました紅茶もポットで来ないので色々試せてよかったですコーヒーも美味しかったです最初のオーダー以外はQRコードから注文できるのも良かったですスタッフの方を探さなくていいし、提供のスピードも早くて良かったですね１つだけ残念だったのは最初のドリンクのカクテルグラスがプラスチック素材だった事です。味は良かったのですが、せっかくホテルのアフタヌーンティーなので最初の一杯目で少し残念でした。お水のコップも同じくプラ素材で、色々なアフタヌーンティーに行っていますが他ではこう言う経験はないですね。ここは是非改善していただきたいです,ホテルのロビー階ですが、うるさくなく、静か過ぎることもなくリラックス出来ました。すぐ近くでお誕生日女子会をしている方もいましたが、ゆったりした空間なので全く気になりませんでした。スタッフの方も感じが良く、時間無制限なのでゆったりできてとても良かったです,概ね満足ですが、同じくプラ素材のカクテルグラスは驚いていました水が入ってるコップは飲まなかったので気が付かなかったようです駅からの急坂は大変でしたが、それ以外は満足してもらえました
Lounge Momiji（ラウンジ モミジ）,あきみょんさん,50代後半（女）,2名,2024/11/18,女子会,5.0,5,5,5,5,5,【販売終了】Shine Muscat Afternoon Tea+カフェフリー+アミューズ(2時間制・平日),ドリンクは、スマホでのオーダーでしたので、待つこともなく楽しめました。ドリンクの種類も豊富で、いろいろトライしました。,夕方にかけての利用でしたので、暗くなってからのお庭のライトアップが綺麗でした。クリスマスに向けてますます綺麗になるのでは。,友人は、アフタヌーンティーが初めてだと言ってました。初めてのアフタヌーンティーに失敗なくてよかった。大満足していました。
Lounge Momiji（ラウンジ モミジ）,hrmiさん,30代後半（女）,2名,2024/11/11,友人・知人との食事,4.6,5,5,4,4,5,【販売終了】Shine Muscat Afternoon Tea+時間無制限(アワード2024★口コミ7位受賞記念・平日3組限定),食事は思っていたよりボリュームがあり、大満足でした！セイボリーが温かいものもあり、特に美味しかったです。ドリンクもアイスメニューがいろいろ選べるのが嬉しかったです。,とにかく時間制限ナシ！が魅力的で、こちらのお店に決めさせていただきましたが、お店も広くゆったり座れて、とてもよい時間を過ごせました。ドリンクおかわりのアプリ注文もとても便利でした。,オリジナル紅茶が美味しかったとのことです。本当にゆっくり時間を満喫できて満足してくれていたようです。
Lounge Momiji（ラウンジ モミジ）,なぎさん,50代前半（女）,2名,2024/11/13,友人・知人の誕生日,4.8,5,5,5,5,4,【販売終了】Shine Muscat Afternoon Tea+時間無制限(アワード2024★口コミ7位受賞記念・平日3組限定),スイーツと軽食のバランスがとても良く、食べ飽きる事がありませんでした。ひとつひとつがとても丁寧繊細に作り込まれている事がわかる味わいで、季節のものがふんだんに使われていて、味も見た目も十分に楽しめました。紅茶の種類が豊富で、お店の名前と同じモミジブランドは、香り高く何度も頼んでしまいました。コーヒーや、アイスも出来ました。時間制限も無かったので、食休みをしながら最後までゆっくり食事を楽しめました。,残念ながら窓際ではなく、中央の席でしたが、それでも、全面の窓から、この時はまだ色づき始めた紅葉のが絵画のように楽しめました。友人の誕生日で利用したのですが、happy birthdayのプレートを作っていただき、心遣いを嬉しく思いました。,静かで落ち着いた雰囲気と、お誕生日プレートを、とても喜んでもらえました。
Celecroix（セレクロワ）,わ。さん,30代前半（女）,2名,2024/12/29,いつものデート,4.2,4,4,4,5,4,【販売終了】12月まるごと Christmas Afternoon Tea+カフェフリー+Nina's3種お土産(12/1～12/29・土日祝限定),ティーフリーでドリンクの内容が充実しているのが良いです。2/3がセイボリーなので甘いのがずっとだともたれてしまう人にはおすすめです。,格式ばらない、リラックスして過ごせる雰囲気です。肩肘はらないのが良いです。,二回目の利用で今回も満足していたようです。焼き立てスコーン、充実したセイボリーは男性にも好評でした。
Celecroix（セレクロワ）,モリモリさん,70代以上（女）,5名,2024/12/28,忘新年会,4.6,5,4,5,4,5,【販売終了】12月まるごと Christmas Afternoon Tea+アルコールフリー+お土産(12/1～12/29・平日限定),お食事はボリュームも十分で、またどれも趣向が凝らされていて、眼でも舌でも楽しめました。お飲み物も種類が豊富でしたが、欲を申し上げればビールがないこと、ワインの種類が限られていることが残念。,雰囲気はホテルロビーではありましたが、比較的静かで落ち着いて楽しめました。サービスはとても心地よいサービスで、感謝、感謝、です。,Unknown
Celecroix（セレクロワ）,uuucoさん,50代前半（女）,2名,2024/12/21,女子会,5.0,5,5,5,5,5,【販売終了】12月まるごと Christmas Afternoon Tea+カフェフリー+お土産(12/1～12/29・平日限定),限定ドリンクもあり、おかわりを気にして声をかけてくださるところが良かったです。,バイオリン演奏もあり落ち着いた素敵な時間を過ごすことができました。,プレートが可愛くてセイボリーが多めでとても気に入っていました。
Celecroix（セレクロワ）,michiyさん,50代前半（女）,2名,2024/12/26,女子会,5.0,5,5,5,5,5,【販売終了】12月まるごと Christmas Afternoon Tea+アルコールフリー+お土産(12/1～12/29・平日限定),アルコールフリードリンクプランにしたので、セイボリーが多数あるのが、とてもバランスが良かったです。,窓側の2名用丸テーブルでしたが、横にサイドテーブルがあったので、スタンドはサイドテーブルに置き、お皿をメインのテーブルに置いて、ゆっくり楽しめました。スタッフの皆さまがタイミングよく飲み物のオーダーを取りに来て下さり、快適に寛ぐことができました。,この内容でこのお値段は、とてもコストパフォーマンスが良いと喜んでいました。
Celecroix（セレクロワ）,つばきさん,50代前半（女）,2名,2024/12/21,友人・知人との食事,3.6,5,3,3,3,4,【販売終了】12月まるごと Christmas Afternoon Tea+カフェフリー+お土産(12/1～12/29・平日限定),シーズナルドリンクのセレクロワズコーヒーがクリーミーかつ大人っぽい味でとても美味しかったです。スイーツもクリスマスデザインで可愛かったです。スコーンにバターとジャムではなく、バターとハチミツとあんこが添えてあったのが新鮮でした。,ドリンクのお代わりをタイミング良く声をかけてもらえたのでとても良かったです。,シーズナルドリンクが美味しいと喜んでもらえました。スイーツも可愛くて楽しんでもらえたと思います。
Celecroix（セレクロワ）,うさこさん,50代前半（女）,2名,2024/12/19,友人・知人との食事,5.0,5,5,5,5,5,【販売終了】12月まるごと Christmas Afternoon Tea+カフェフリー+お土産(12/1～12/29・平日限定),セイボリー多め、ドリンクの種類が豊富と言うのが、まさに私好みでした。,全体的にゆったりとした雰囲気ですが、特に窓際のお席が素敵な椅子で良かったです。,時間制限が2時間30分と長めで満足、更にこの日はホテルの記念生演奏があって喜んでいました。
Celecroix（セレクロワ）,そのもんママさん,60代前半（女）,2名,2024/12/28,家族の誕生日,5.0,5,5,5,5,5,【販売終了】12月まるごと Christmas Afternoon Tea+アルコールフリー+Nina's3種お土産(12/1～12/29・土日祝限定),クリスマスシーズンの土日祝限定メニューでした。お料理もスイーツも、クリスマスらしく、小物なども使ってあり、美味しかったです。スコーンにあんこが添えられているのが、珍しく、こちらも美味しかったです。オリジナルドリンクも豊富で、迷ってしまいました。メニュー表も?イラスト入りで、可愛らしかったです。手みやげ付きも、プラスポイントです。,入店から、スタッフの皆さんのおもてなしのクオリティの高さが感じられ、快適に過ごすことができました。ドリンクも、そろそろオーダーしたいタイミングで、注文をとりに来て下さいました。お料理やドリンクの説明も、分かりやすかったです。BGMも控えめで、落ち着いた雰囲気が心地よかったです。写真も撮って頂きました。,Unknown
Celecroix（セレクロワ）,よじさん,30代後半（女）,2名,2024/12/15,友人・知人との食事,3.8,4,4,3,4,4,【販売終了】12月まるごと Christmas Afternoon Tea+カフェフリー+Nina's3種お土産(12/1～12/29・土日祝限定),料理は美味しかったです。セイボリーが多めだったので、甘いものとしょっぱいものをちょうど良く食べることができました。スコーンがしっとり系ですごく美味しかったです！ドリンクも美味しかったんですが、1人一杯限定のドリンクを頼んだら紙コップで出てきたのが少し気になりました。,店はロビーのすぐ横でしたが、騒がしいこともなく落ち着いた雰囲気がとてもよかったです。陽が落ちてくると店内の照明も暗くなり、より良い雰囲気になりました。,とても楽しく過ごせました。滞在時間に制限がなかったので、いろいろ話して長居してしまいました。
Celecroix（セレクロワ）,ユカニャンGOさん,50代前半（女）,2名,2024/12/31,女子会,4.2,4,4,4,5,4,【販売終了】12月まるごと Christmas Afternoon Tea+カフェフリー+お土産(12/1～12/29・平日限定),クリスマスアフタヌーンティーを利用。セイボリー多めでした。スライダーバーガーのパテ良い味でした。クリームポテト甘みも好み。カッテージチーズは、粉雪のイメージは出来ましたがポロポロ食べづらい感がありました。スコーン２種美味しかったです。バターは溶けてくれた方が嬉しいですが。,ドリンクのおかわりに、気を配って頂けて良かったです。一度も、こちらから呼んで頼む事がありませんでした。,セイボリーが多めで、お腹も満たされてよかった。アフタヌーンティーだけではなくお土産まで付いて大満足でした。
Celecroix（セレクロワ）,すずらんさん,40代後半（女）,2名,2024/12/27,家族との食事,5.0,5,5,5,5,5,【販売終了】12月まるごと Christmas Afternoon Tea+カフェフリー+お土産(12/1～12/29・平日限定),お気に入りのお店でシーズン毎に利用しております。今回は雪だるまの形をしたマカロンやツリーのタルトなどがとても可愛くて、たくさん写真を撮ってしまいました。セイボリーもデザートもドリンクも、多様な味付けで飽きずに食べられます。ドリンクは季節限定の物もあり、種類が多くて毎回選ぶのに迷ってしまうほどです。,今回は夕方の来店でした。いつもの昼のアフタヌーンティーとは違い、照明等も落ち着いていて素敵でした。大人の雰囲気を味わいたい方におすすめです。スタッフの方もその場の雰囲気に合わせて接客していたのが印象的でした。日常から離れ特別な時間を過ごすことができます。また、お土産をいただけるので帰ってからも思い出すことができます。,Unknown
アートカラーズダイニング,kurumiringさん,40代後半（女）,2名,2024/12/28,女子会,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】Christmas Afternoon tea+茶葉交換自由のカフェフリー(12/1～12/25限定),クリスマスモチーフのスイーツの完成度が高く、とても可愛くてテンションが上がりました。,窓際の席ではなかったですが、明るい店内で窮屈さも感じず、快適に過ごせました。スタッフの皆さんもとても丁寧で親切でした。クロークサービスもよかったです。,一緒に何回かアフターヌーンティーをしたことがありますが、スイーツも格式もサービスもその中で一番だと言っていました。また来たいと思います。
アートカラーズダイニング,れちゃんさん,30代前半（女）,1名,2024/12/29,その他(1人での予約),4.2,4,4,5,4,4,【販売終了】【クリスマス2024】Christmas Afternoon tea+茶葉交換自由のカフェフリー(12/1～12/25限定),ドリンクはタブレットで頼め、ほぼメニューにあるものはアイスもホットの選択可能なのは嬉しかった。可愛い見た目だけではなく、味のバランスも良かったです。特にほうれん草のスコーンは野菜って感じはなく抹茶のような風味でクロテッドクリームだけでなく、紅玉のコンポートやアールグレイクリームと独自のクリームとの相性も良かったです。,1人で行っても落ち着けて良かったです。ドリンクもオーダー後比較的早く提供して頂けました。窓際で日当たりもよかったのですが、せっかくの高層なのに周りが高層ビルで囲まれていたのは少し残念でした。,Unknown
アートカラーズダイニング,ほここさん,30代後半（女）,2名,2024/12/22,女子会,5.0,5,5,5,5,5,【販売終了】【クリスマス2024】Christmas Afternoon tea+茶葉交換自由のカフェフリー(12/1～12/25限定),ここのアフタヌーンティーが大好きで久々に会うお友達をお誘いして利用させていただきました。お料理はクリスマス仕様でとても可愛く美味しかったです。クリスマス限定のドリンクもあってたくさん楽しめました。,スタッフさんの気配りがいつも素晴らしいです。目が合うとサッと気づいて来てくださいます。お料理の説明も丁寧でとても親切です。,私が「ここのスコーンがいちばん好きなの」と話していて友達も「ここのスコーン言うとおり、おいしっ」と喜んでいたので良かったです。友達は特に紅茶のクリームが気に入ってモリモリ乗っけて食べていました。
アートカラーズダイニング,nazさん,40代前半（女）,1名,2024/12/19,その他(1人での予約),4.6,5,5,5,4,4,【販売終了】【クリスマス2024】Christmas Afternoon tea+茶葉交換自由のカフェフリー(12/1～12/25限定),スイーツがどれもかわいいです。味も甘すぎず、最後まで飽きずにいただけます。,いつもよりお席が埋まっていたものの、それでもゆったり落ち着いた雰囲気が常に保たれているところが、何度もリピートしてしまう所以です。くつろげます。,Unknown
アートカラーズダイニング,なつくりさん,20代前半（女）,2名,2024/12/16,友人・知人との食事,4.2,5,4,4,4,4,【販売終了】【クリスマス2024】Christmas Afternoon tea+茶葉交換自由のカフェフリー(12/1～12/25限定),ドリンクメニューが豊富で見た目もかわいく、味も美味しかったです。,落ち着いた空間でゆったり会話を楽しめました。接客も良かったです。,スイーツ一つひとつがどれも可愛くて美味しかったと喜んでいました。
